Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Pips,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(AUD),Min(pips),Min(AUD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(AUD)
03/06/2014 03:15,03/06/2014 08:11,AUDUSD,Buy,0.020,0.89085,0.91485,0.90285,0.90156,-12.9,-0.31,00:04:56:55,0.4,1m,51.9,74.63,0.7,,-51.9,,1.3,74.1,-13.60,
03/05/2014 18:45,03/05/2014 20:22,AUDUSD,Buy,0.020,0.88601,0.91001,0.89801,0.89904,10.3,0.22,00:01:37:46,28.6,27m,11.1,0.83,10.3,,-8.5,,54.8,100.0,0.00,
03/05/2014 16:30,03/05/2014 17:45,EURUSD,Sell,0.020,1.38393,1.35993,1.37194,1.37453,-25.9,-0.60,00:01:15:35,61.9,46m,37.3,2.27,11.4,,-25.9,,30.6,0.0,-37.30,
03/05/2014 13:15,03/05/2014 15:16,EURUSD,Sell,0.020,1.38373,1.35973,1.37173,1.37463,-29.0,-0.67,00:02:01:16,55.4,1h 7m,38.1,3.19,9.1,,-29.0,,23.9,0.0,-38.10,
03/05/2014 09:56,03/05/2014 10:30,EURUSD,Sell,0.020,1.38519,1.36119,1.37320,1.37287,3.3,0.06,00:00:34:01,94.2,32m,8.2,0.34,6.1,,-2.1,,74.4,65.9,-2.80,
03/05/2014 09:56,03/05/2014 10:24,USDCHF,Buy,0.020,0.87519,0.89919,0.88720,0.88748,2.8,0.06,00:00:27:47,100.0,27m,3.1,0.17,5.9,,0.0,,100.0,47.5,-3.10,
03/05/2014 08:51,03/05/2014 09:42,EURUSD,Sell,0.020,1.38533,1.36133,1.37331,1.37255,7.6,0.16,00:00:50:41,100.0,50m,3.2,0.13,7.6,,0.0,,100.0,100.0,0.00,
03/05/2014 08:18,03/05/2014 09:13,USDCHF,Buy,0.010,0.87537,0.89937,0.88737,0.88785,4.8,0.06,00:00:55:14,63.7,35m,4.5,0.29,4.8,,-1.4,,77.4,100.0,0.00,
03/05/2014 03:00,03/05/2014 03:44,AUDUSD,Buy,0.020,0.88646,0.91046,0.89846,0.89491,-35.5,-0.81,00:00:44:50,20.0,8m,43.1,4.67,7.6,,-35.5,,17.6,0.0,-43.10,
03/04/2014 04:57,03/04/2014 10:06,GBPUSD,Sell,0.020,1.67713,1.65313,1.66512,1.66966,-45.4,-1.03,00:05:08:27,32.4,1h 39m,55.3,4.59,9.9,,-45.4,,17.9,0.0,-55.30,
03/04/2014 04:04,03/04/2014 08:04,EURUSD,Sell,0.020,1.38491,1.36091,1.37290,1.37573,-28.3,-0.64,00:04:00:58,58.1,2h 20m,35.4,3.99,7.1,,-28.3,,20.1,0.0,-35.40,
03/03/2014 14:43,03/03/2014 17:10,EURJPY,Sell,0.020,140.67200,138.27200,139.47200,139.49200,-2.0,-0.05,00:02:27:13,39.5,58m,40.7,1.21,18.4,,-22.3,,45.2,49.9,-20.40,
03/03/2014 01:53,03/03/2014 07:34,USDCHF,Sell,0.020,0.89173,0.86773,0.87971,0.87953,1.8,0.03,00:05:40:49,86.6,4h 55m,18.3,0.22,15.0,,-3.3,,82.0,27.9,-13.20,
03/03/2014 03:04,03/03/2014 06:44,AUDUSD,Sell,0.020,0.90267,0.87867,0.89065,0.89090,-2.5,-0.07,00:03:40:26,59.1,2h 10m,31.6,1.18,14.5,,-17.1,,45.9,46.2,-17.00,
03/03/2014 01:00,03/03/2014 02:22,AUDUSD,Sell,0.020,0.90303,0.87903,0.89102,0.88964,13.8,0.30,00:01:22:41,98.8,1h 21m,15.3,0.01,15.1,,-0.2,,98.7,91.5,-1.30,
03/03/2014 00:06,03/03/2014 01:00,EURUSD,Buy,0.020,1.36632,1.39032,1.37860,1.37861,0.1,-0.01,00:00:53:52,1.9,1m,0.0,9.99,0.1,,0.0,,100.0,100.0,0.00,
02/28/2014 17:46,02/28/2014 19:00,AUDUSD,Sell,0.020,0.90595,0.88195,0.89395,0.89321,7.4,0.15,00:01:13:50,100.0,1h 13m,6.2,0.11,9.3,,0.0,,100.0,79.6,-1.90,
02/28/2014 16:42,02/28/2014 19:00,USDCHF,Sell,0.020,0.89357,0.86957,0.88155,0.88107,4.8,0.11,00:02:17:59,100.0,2h 17m,10.7,0.08,12.3,,0.0,,100.0,39.0,-7.50,
02/28/2014 04:11,02/28/2014 08:57,EURUSD,Buy,0.020,1.35875,1.38275,1.37075,1.37024,-5.1,-0.12,00:04:45:31,19.6,55m,14.2,1.44,9.1,,-13.1,,41.0,36.0,-14.20,
02/27/2014 15:30,02/27/2014 16:36,EURJPY,Sell,0.020,140.49700,138.09700,139.28500,139.72900,-44.4,-0.97,00:01:05:59,0.0,0s,52.3,52.36,0.0,,-52.3,,0.0,15.1,-44.40,
02/27/2014 10:23,02/27/2014 14:43,AUDUSD,Sell,0.020,0.90414,0.88014,0.89219,0.89252,-3.3,-0.08,00:04:20:04,24.3,1h 3m,23.8,1.56,9.3,,-14.5,,39.1,47.1,-12.60,
02/27/2014 11:15,02/27/2014 11:15,EURUSD,Sell,0.020,1.37689,1.35289,1.36488,1.36487,0.1,-0.01,00:00:00:02,,,,,,,,,,,,
02/26/2014 21:47,02/27/2014 00:51,EURUSD,Sell,0.020,1.37992,1.35592,1.36792,1.36826,-3.4,-0.10,00:03:03:45,0.0,0s,7.4,7.40,0.0,,-7.4,,0.0,54.1,-3.40,
02/26/2014 21:42,02/27/2014 00:18,AUDUSD,Sell,0.020,0.90790,0.88390,0.89585,0.89635,-5.0,-0.17,00:02:35:50,3.9,6m,11.8,8.43,1.4,,-11.8,,10.6,51.5,-6.40,
02/26/2014 19:25,02/26/2014 20:04,AUDUSD,Sell,0.020,0.90874,0.88474,0.89673,0.89530,14.3,0.30,00:00:39:31,2.6,1m,0.0,0.07,14.3,,0.0,,100.0,100.0,0.00,
02/26/2014 16:15,02/26/2014 17:00,AUDUSD,Sell,0.020,0.90930,0.88530,0.89730,0.89653,7.7,0.16,00:00:45:16,2.3,1m,0.0,0.13,7.7,,0.0,,100.0,100.0,0.00,
02/26/2014 17:00,02/26/2014 17:00,USDCHF,Buy,0.020,0.87937,0.90337,0.89160,0.89219,5.9,0.13,00:00:00:06,,,,,,,,,,,,
02/26/2014 15:15,02/26/2014 15:30,EURUSD,Sell,0.020,1.38453,1.36053,1.37257,1.37140,11.7,0.25,00:00:15:03,6.3,56s,0.0,0.09,11.7,,0.0,,100.0,100.0,0.00,
02/25/2014 16:08,02/25/2014 16:36,USDCHF,Sell,0.020,0.89863,0.87463,0.88663,0.88598,6.5,0.15,00:00:27:22,3.6,59s,0.0,0.15,6.5,,0.0,,100.0,100.0,0.00,
02/25/2014 07:36,02/25/2014 11:02,AUDUSD,Buy,0.020,0.89062,0.91462,0.90260,0.90180,-8.0,-0.19,00:03:25:29,6.4,13m,22.4,10.80,1.9,,-20.5,,8.5,55.8,-9.90,
02/25/2014 03:56,02/25/2014 05:48,AUDUSD,Buy,0.020,0.89019,0.91419,0.90219,0.90235,1.6,0.02,00:01:51:27,66.1,1h 13m,5.9,2.46,2.4,,-5.9,,28.9,90.4,-0.80,
02/24/2014 12:30,02/24/2014 13:43,EURUSD,Buy,0.020,1.36403,1.38803,1.37598,1.37373,-22.5,-0.51,00:01:13:41,0.0,0s,32.8,32.89,0.0,,-32.8,,0.0,31.4,-22.50,
02/21/2014 16:15,02/21/2014 19:00,AUDUSD,Sell,0.020,0.90789,0.88389,0.89587,0.89604,-1.7,-0.05,00:02:44:58,17.1,28m,14.7,3.87,3.8,,-14.7,,20.5,70.3,-5.50,
02/21/2014 10:12,02/21/2014 11:39,EURJPY,Buy,0.020,139.30000,141.70000,140.49700,140.49200,-0.5,-0.02,00:01:27:48,24.2,21m,16.3,1.60,8.7,,-13.9,,38.5,59.3,-9.20,
02/20/2014 19:41,02/21/2014 02:02,EURUSD,Sell,0.020,1.38205,1.35805,1.37007,1.37183,-17.6,-0.40,00:06:21:05,0.0,0s,19.9,19.92,0.0,,-19.9,,0.0,11.6,-17.60,
02/20/2014 17:44,02/20/2014 20:47,AUDUSD,Sell,0.020,0.90911,0.88511,0.89716,0.89875,-15.9,-0.36,00:03:02:55,0.0,0s,16.2,16.21,0.0,,-16.2,,0.0,1.9,-15.90,
02/20/2014 11:00,02/20/2014 15:50,EURJPY,Sell,0.020,140.59000,138.19000,139.39000,140.03700,-64.7,-1.38,00:04:50:10,0.0,0s,64.7,64.94,0.0,,-64.7,,0.0,0.0,-64.70,
02/20/2014 14:19,02/20/2014 15:33,EURUSD,Sell,0.020,1.38235,1.35835,1.37035,1.37006,2.9,0.05,00:01:14:23,17.6,13m,21.8,3.04,5.4,,-16.4,,24.8,88.5,-2.50,
02/20/2014 09:20,02/20/2014 12:21,AUDUSD,Sell,0.020,0.90831,0.88431,0.89630,0.89676,-4.6,-0.11,00:03:00:57,0.0,0s,19.9,19.92,0.0,,-19.9,,0.0,76.9,-4.60,
02/20/2014 10:00,02/20/2014 10:28,EURUSD,Sell,0.020,1.38355,1.35955,1.37152,1.36909,24.3,0.52,00:00:28:01,100.0,28m,6.0,0.04,24.3,,0.0,,100.0,100.0,0.00,
02/20/2014 04:00,02/20/2014 06:12,AUDUSD,Sell,0.020,0.90752,0.88352,0.89542,0.89372,17.0,0.36,00:02:12:56,99.3,2h 12m,17.9,0.06,17.9,,0.0,,100.0,95.0,-0.90,
02/20/2014 02:19,02/20/2014 03:45,AUDUSD,Sell,0.020,0.91210,0.88810,0.90010,0.89806,20.4,0.43,00:01:25:11,71.8,1h 1m,33.4,0.20,53.8,,-10.8,,83.3,48.3,-33.40,
02/19/2014 22:30,02/20/2014 01:59,AUDUSD,Sell,0.020,0.91211,0.88811,0.90011,0.89941,7.0,0.09,00:03:29:58,81.5,2h 51m,8.1,0.58,9.1,,-5.3,,63.2,85.4,-2.10,
02/19/2014 11:47,02/19/2014 15:00,EURUSD,Buy,0.020,1.36309,1.38709,1.37508,1.37432,-7.6,-0.18,00:03:12:05,0.0,0s,9.3,9.30,0.0,,-9.3,,0.0,18.3,-7.60,
02/19/2014 04:27,02/19/2014 09:58,USDCHF,Sell,0.020,0.89949,0.87549,0.88746,0.88755,-0.9,-0.03,00:05:30:36,43.0,2h 22m,9.6,2.00,3.2,,-6.4,,33.3,57.3,-4.10,
02/19/2014 08:48,02/19/2014 09:56,EURUSD,Buy,0.020,1.36421,1.38821,1.37619,1.37614,-0.5,-0.02,00:01:08:14,0.0,0s,5.7,5.70,0.0,,-5.7,,0.0,91.2,-0.50,
02/19/2014 03:57,02/19/2014 08:40,AUDUSD,Sell,0.020,0.91305,0.88905,0.90105,0.90289,-18.4,-0.41,00:04:42:47,34.7,1h 38m,27.0,2.60,7.5,,-19.5,,27.8,4.1,-25.90,
02/19/2014 02:02,02/19/2014 06:07,EURJPY,Buy,0.020,139.48900,141.88900,140.68500,140.68400,-0.1,-0.01,00:04:05:04,0.0,0s,0.1,0.10,0.0,,-0.1,,0.0,0.0,-0.10,
02/19/2014 04:44,02/19/2014 06:07,EURUSD,Buy,0.020,1.36431,1.38831,1.37631,1.37634,0.3,0.00,00:01:22:14,1.3,1m,4.8,16.00,0.3,,-4.8,,5.9,100.0,0.00,
02/19/2014 01:01,02/19/2014 02:31,AUDUSD,Sell,0.020,0.91448,0.89048,0.90248,0.90146,10.2,0.21,00:01:30:30,,,,,,,,,,,,
02/19/2014 02:00,02/19/2014 02:04,EURUSD,Buy,0.020,1.36372,1.38772,1.37571,1.37628,5.7,0.11,00:00:04:16,25.0,1m,0.0,0.18,5.7,,0.0,,100.0,100.0,0.00,
02/18/2014 17:00,02/19/2014 00:05,USDCHF,Sell,0.020,0.89983,0.87583,0.88757,0.88791,-3.4,-0.10,00:07:05:58,0.3,1m,9.0,8.18,1.1,,-9.0,,10.9,55.4,-4.50,
02/18/2014 17:00,02/18/2014 23:51,EURUSD,Buy,0.020,1.36390,1.38790,1.37606,1.37601,-0.5,-0.02,00:06:51:17,0.0,0s,9.3,9.30,0.0,,-9.3,,0.0,94.6,-0.50,
02/18/2014 07:00,02/18/2014 12:44,EURJPY,Buy,0.020,139.39700,141.79700,140.59700,140.61300,1.6,0.02,00:05:44:18,30.0,1h 43m,47.1,1.96,15.9,,-31.2,,33.8,69.6,-14.30,
02/17/2014 09:04,02/17/2014 10:13,AUDUSD,Buy,0.020,0.89262,0.91662,0.90462,0.90276,-18.6,-0.41,00:01:08:52,0.0,0s,23.2,23.20,0.0,,-23.2,,0.0,19.8,-18.60,
02/17/2014 09:02,02/17/2014 10:01,GBPUSD,Buy,0.020,1.66583,1.68983,1.67783,1.67811,2.8,0.05,00:00:58:38,1.7,59s,0.0,0.36,2.8,,0.0,,100.0,100.0,0.00,
02/17/2014 06:30,02/17/2014 07:41,AUDUSD,Buy,0.020,0.89279,0.91679,0.90480,0.90538,5.8,0.11,00:01:11:45,100.0,1h 11m,2.9,0.12,8.2,,0.0,,100.0,70.7,-2.40,
02/17/2014 01:15,02/17/2014 03:23,AUDUSD,Buy,0.020,0.89343,0.91743,0.90543,0.90591,4.8,0.09,00:02:08:50,,,,,,,,,,,,
02/14/2014 11:00,02/14/2014 14:15,AUDUSD,Buy,0.020,0.89131,0.91531,0.90334,0.90338,0.4,0.00,00:03:15:55,15.9,31m,14.7,3.77,3.9,,-14.7,,21.0,81.2,-3.50,
02/14/2014 11:00,02/14/2014 14:00,GBPUSD,Buy,0.020,1.65870,1.68270,1.67075,1.67144,6.9,0.14,00:03:00:51,45.0,1h 21m,16.4,1.00,14.7,,-14.7,,50.0,73.5,-7.80,
02/14/2014 11:28,02/14/2014 13:55,EURUSD,Buy,0.020,1.35694,1.38094,1.36895,1.37018,12.3,0.26,00:02:27:29,100.0,2h 27m,10.2,0.04,22.5,,0.0,,100.0,54.7,-10.20,
02/14/2014 10:26,02/14/2014 12:24,USDCHF,Sell,0.020,0.90409,0.88009,0.89211,0.89217,-0.6,-0.03,00:01:57:46,1.7,2m,14.5,20.75,0.7,,-14.5,,4.6,91.4,-1.30,
02/14/2014 08:33,02/14/2014 09:00,EURUSD,Buy,0.020,1.35568,1.37968,1.36767,1.36818,5.1,0.10,00:00:26:15,3.8,59s,0.0,0.20,5.1,,0.0,,100.0,100.0,0.00,
02/14/2014 04:10,02/14/2014 05:22,EURUSD,Buy,0.020,1.35570,1.37970,1.36770,1.36824,5.4,0.11,00:01:12:02,100.0,1h 12m,5.9,0.15,6.5,,0.0,,100.0,83.1,-1.10,
02/13/2014 16:04,02/13/2014 20:41,USDCHF,Sell,0.020,0.90620,0.88220,0.89420,0.89386,3.4,0.07,00:04:36:56,59.6,2h 45m,19.5,0.46,13.4,,-6.1,,68.7,48.7,-10.00,
02/13/2014 12:30,02/13/2014 15:09,EURUSD,Buy,0.020,1.35530,1.37930,1.36734,1.36744,1.0,0.01,00:02:39:04,38.8,1h 1m,15.8,7.52,2.1,,-15.8,,11.7,93.9,-1.10,
02/13/2014 08:20,02/13/2014 11:13,AUDUSD,Sell,0.020,0.90615,0.88215,0.89415,0.89494,-7.9,-0.18,00:02:52:53,0.0,0s,19.0,19.01,0.0,,-19.0,,0.0,58.4,-7.90,
02/12/2014 17:50,02/12/2014 19:23,EURUSD,Sell,0.020,1.37078,1.34678,1.35878,1.35838,4.0,0.08,00:01:32:41,48.4,44m,10.9,0.61,8.3,,-5.1,,61.9,67.9,-4.30,
02/12/2014 07:28,02/12/2014 09:24,EURUSD,Sell,0.020,1.37518,1.35118,1.36318,1.36379,-6.1,-0.14,00:01:55:21,8.7,10m,14.1,3.00,4.7,,-14.1,,25.0,42.6,-10.80,
02/12/2014 05:15,02/12/2014 07:29,AUDUSD,Buy,0.020,0.89371,0.91771,0.90572,0.90598,2.6,0.05,00:02:14:18,30.6,41m,9.0,0.90,10.0,,-9.0,,52.6,61.1,-7.40,
02/11/2014 18:00,02/11/2014 18:53,EURUSD,Buy,0.020,1.35547,1.37947,1.36747,1.36554,-19.3,-0.43,00:00:53:05,0.0,0s,24.1,24.15,0.0,,-24.1,,0.0,19.9,-19.30,
02/11/2014 15:31,02/11/2014 16:37,AUDUSD,Buy,0.020,0.88949,0.91349,0.90146,0.90184,3.8,0.07,00:01:06:06,22.8,15m,9.9,1.20,4.5,,-5.4,,45.5,92.9,-0.70,
02/11/2014 15:30,02/11/2014 15:36,EURUSD,Buy,0.020,1.35491,1.37891,1.36682,1.36533,-14.9,-0.33,00:00:06:09,0.0,0s,14.9,14.90,0.0,,-14.9,,0.0,0.0,-14.90,
02/11/2014 11:30,02/11/2014 14:07,EURUSD,Buy,0.020,1.35516,1.37916,1.36716,1.36694,-2.2,-0.06,00:02:37:41,40.2,1h 3m,10.6,1.31,6.2,,-8.1,,43.4,41.3,-8.40,
02/11/2014 03:00,02/11/2014 09:18,USDCHF,Sell,0.020,0.90665,0.88265,0.89464,0.89556,-9.2,-0.23,00:06:18:18,0.0,0s,16.2,16.21,0.0,,-16.2,,0.0,43.2,-9.20,
02/11/2014 03:00,02/11/2014 09:17,EURUSD,Buy,0.020,1.35515,1.37915,1.36715,1.36633,-8.2,-0.19,00:06:17:54,0.3,1m,14.9,21.32,0.7,,-14.9,,4.5,42.9,-8.90,
02/11/2014 03:00,02/11/2014 07:05,EURJPY,Buy,0.020,138.46800,140.86800,139.66800,139.71600,4.8,0.09,00:04:05:10,30.3,1h 14m,12.5,2.27,5.5,,-12.5,,30.6,96.1,-0.70,
02/11/2014 03:00,02/11/2014 06:42,GBPUSD,Buy,0.020,1.63052,1.65452,1.64255,1.64268,1.3,0.02,00:03:42:53,5.5,12m,9.4,7.24,1.3,,-9.4,,12.1,100.0,0.00,
02/10/2014 11:58,02/10/2014 16:13,AUDUSD,Sell,0.020,0.90524,0.88124,0.89323,0.89304,1.9,0.03,00:04:14:50,49.9,2h 7m,20.9,0.73,12.1,,-8.8,,57.9,51.2,-10.20,
02/10/2014 09:07,02/10/2014 10:10,GBPUSD,Buy,0.020,1.62824,1.65224,1.64018,1.64093,7.5,0.15,00:01:03:17,82.6,52m,12.1,0.07,11.3,,-0.8,,93.4,68.6,-3.80,
02/10/2014 04:17,02/10/2014 08:06,EURUSD,Buy,0.020,1.35018,1.37418,1.36227,1.36255,2.8,0.05,00:03:48:57,80.4,3h 4m,7.3,0.52,4.8,,-2.5,,65.8,72.6,-2.00,
02/07/2014 16:00,02/07/2014 19:00,EURUSD,Buy,0.020,1.34623,1.37023,1.35803,1.36130,32.7,0.70,00:02:59:37,100.0,2h 59m,9.0,0.03,37.7,,0.0,,100.0,86.7,-5.00,
02/07/2014 17:00,02/07/2014 19:00,GBPUSD,Buy,0.020,1.62717,1.65117,1.63925,1.63936,1.1,0.01,00:02:00:00,74.2,1h 29m,9.8,0.44,6.8,,-3.0,,69.4,41.8,-5.70,
02/07/2014 16:00,02/07/2014 16:29,AUDUSD,Buy,0.020,0.88678,0.91078,0.89883,0.89599,-28.4,-0.63,00:00:29:31,0.0,0s,42.2,42.37,0.0,,-42.2,,0.0,32.7,-28.40,
02/07/2014 15:30,02/07/2014 15:53,EURJPY,Buy,0.020,137.26500,139.66500,138.47500,138.83900,36.4,0.77,00:00:23:12,4.4,1m,0.0,0.03,36.4,,0.0,,100.0,100.0,0.00,
02/07/2014 10:30,02/07/2014 11:21,EURUSD,Buy,0.020,1.34562,1.36962,1.35762,1.35763,0.1,-0.01,00:00:51:18,4.0,2m,12.0,19.01,0.6,,-11.4,,5.0,95.8,-0.50,
02/07/2014 10:30,02/07/2014 11:21,EURJPY,Buy,0.020,137.35700,139.75700,138.55900,138.56100,0.2,-0.01,00:00:50:39,82.4,41m,9.6,0.50,6.4,,-3.2,,66.7,35.4,-6.20,
02/07/2014 02:35,02/07/2014 06:39,EURJPY,Buy,0.020,137.37000,139.77000,138.57800,138.69900,12.1,0.25,00:04:04:41,98.4,4h 0m,9.5,0.06,17.3,,-1.1,,94.0,71.7,-5.20,
02/06/2014 17:00,02/06/2014 21:15,EURJPY,Buy,0.020,137.25300,139.65300,138.45300,138.67700,22.4,0.47,00:04:15:10,100.0,4h 15m,18.8,0.03,35.4,,0.0,,100.0,63.3,-13.00,
02/06/2014 16:28,02/06/2014 17:07,AUDUSD,Buy,0.020,0.88386,0.90786,0.89586,0.89770,18.4,0.40,00:00:39:00,2.6,1m,0.0,0.05,18.4,,0.0,,100.0,100.0,0.00,
02/06/2014 15:48,02/06/2014 15:58,AUDUSD,Buy,0.020,0.88351,0.90751,0.89548,0.89690,14.2,0.30,00:00:10:15,10.0,1m,0.0,0.07,14.2,,0.0,,100.0,100.0,0.00,
02/06/2014 15:00,02/06/2014 15:32,EURUSD,Sell,0.020,1.36214,1.33814,1.35014,1.34852,16.2,0.35,00:00:32:10,3.1,59s,110.0,6.79,16.2,,-110.0,,12.8,100.0,0.00,
02/06/2014 14:17,02/06/2014 15:03,AUDUSD,Buy,0.020,0.88360,0.90760,0.89558,0.89687,12.9,0.28,00:00:45:49,2.2,1m,0.0,0.08,12.9,,0.0,,100.0,100.0,0.00,
02/05/2014 00:34,02/05/2014 06:25,AUDUSD,Buy,0.020,0.87922,0.90322,0.89131,0.88919,-21.2,-0.49,00:05:51:08,5.5,19m,47.2,5.29,7.5,,-39.7,,15.9,39.2,-28.70,
02/04/2014 07:00,02/04/2014 09:06,AUDUSD,Buy,0.020,0.87599,0.89999,0.88800,0.88875,7.5,0.16,00:02:06:16,56.0,1h 10m,25.3,0.55,32.8,,-18.1,,64.4,50.3,-25.30,
02/04/2014 06:00,02/04/2014 06:28,AUDUSD,Buy,0.020,0.87260,0.89660,0.88466,0.88765,29.9,0.66,00:00:28:33,,,,,,,,,,,,
02/03/2014 22:31,02/04/2014 03:12,EURJPY,Sell,0.020,137.85900,135.45900,136.66100,136.76200,-10.1,-0.25,00:04:41:34,18.2,51m,45.5,3.03,11.3,,-34.2,,24.8,53.0,-21.40,
02/04/2014 01:37,02/04/2014 03:04,GBPUSD,Sell,0.020,1.64347,1.61947,1.63152,1.63085,6.7,0.14,00:01:27:01,100.0,1h 27m,6.1,0.08,11.9,,0.0,,100.0,56.3,-5.20,
02/03/2014 18:00,02/03/2014 21:52,EURJPY,Sell,0.020,138.07000,135.67000,136.87200,136.54200,33.0,0.74,00:03:52:41,99.6,3h 51m,19.0,0.06,50.3,,-3.1,,94.2,67.6,-17.30,
02/03/2014 18:00,02/03/2014 19:05,AUDUSD,Buy,0.020,0.86909,0.89309,0.88110,0.87695,-41.5,-0.96,00:01:05:31,,,,,,,,,,,,
02/03/2014 17:00,02/03/2014 17:33,GBPUSD,Sell,0.020,1.64799,1.62399,1.63582,1.63359,22.3,0.50,00:00:33:26,100.0,33m,3.1,0.04,25.4,,0.0,,100.0,87.8,-3.10,
02/03/2014 05:19,02/03/2014 06:03,EURUSD,Sell,0.020,1.36094,1.33694,1.34914,1.34854,6.0,0.13,00:00:44:00,100.0,44m,3.7,0.12,8.4,,0.0,,100.0,71.4,-2.40,
01/31/2014 18:11,01/31/2014 19:00,EURUSD,Sell,0.020,1.36238,1.33838,1.35038,1.35004,3.4,0.07,00:00:49:02,2.1,1m,0.0,0.29,3.4,,0.0,,100.0,100.0,0.00,
01/31/2014 18:00,01/31/2014 19:00,GBPUSD,Sell,0.020,1.65564,1.63164,1.64357,1.64497,-14.0,-0.33,00:01:00:01,0.0,0s,18.8,18.83,0.0,,-18.8,,0.0,25.5,-14.00,
01/31/2014 17:58,01/31/2014 19:00,AUDUSD,Sell,0.020,0.88430,0.86030,0.87236,0.87425,-18.9,-0.44,00:01:01:47,0.0,0s,24.9,24.94,0.0,,-24.9,,0.0,24.1,-18.90,
01/31/2014 18:07,01/31/2014 19:00,EURJPY,Sell,0.020,139.05800,136.65800,137.86500,138.07800,-21.3,-0.48,00:00:52:29,0.0,0s,28.8,28.82,0.0,,-28.8,,0.0,26.0,-21.30,
01/31/2014 13:00,01/31/2014 14:55,EURJPY,Sell,0.020,139.76600,137.36600,138.57500,138.31500,26.0,0.57,00:01:55:17,99.2,1h 54m,23.4,0.06,49.4,,-2.9,,94.5,55.3,-23.40,
01/31/2014 09:37,01/31/2014 11:05,EURUSD,Sell,0.020,1.36665,1.34265,1.35467,1.35471,-0.4,-0.02,00:01:27:33,67.1,58m,10.8,7.72,1.4,,-10.8,,11.5,85.2,-1.80,
01/30/2014 23:28,01/31/2014 00:44,EURUSD,Sell,0.020,1.36737,1.34337,1.35537,1.35514,2.3,0.03,00:01:16:20,15.8,12m,6.0,1.07,2.9,,-3.1,,48.3,90.0,-0.60,
01/30/2014 13:37,01/30/2014 14:25,EURUSD,Sell,0.020,1.37366,1.34966,1.36168,1.35909,25.9,0.58,00:00:47:59,100.0,47m,17.3,0.02,43.2,,0.0,,100.0,60.0,-17.30,
01/30/2014 04:56,01/30/2014 08:19,AUDUSD,Sell,0.020,0.88499,0.86099,0.87301,0.87257,4.4,0.09,00:03:22:12,71.5,2h 24m,14.4,0.57,11.3,,-6.4,,63.8,61.0,-6.90,
01/30/2014 01:25,01/30/2014 02:32,AUDUSD,Sell,0.020,0.88672,0.86272,0.87467,0.87385,8.2,0.18,00:01:07:31,95.6,1h 4m,8.1,0.09,9.9,,-0.9,,91.7,84.3,-1.70,
01/29/2014 21:00,01/29/2014 21:01,EURJPY,Sell,0.020,140.73000,138.33000,139.63500,139.29400,34.1,0.77,00:00:01:16,,,,,,,,,,,,
01/29/2014 15:15,01/29/2014 15:15,EURUSD,Sell,0.020,1.37270,1.34870,1.36067,1.36053,1.4,0.02,00:00:00:10,,,,,,,,,,,,
01/29/2014 01:15,01/29/2014 02:15,AUDUSD,Buy,0.020,0.86745,0.89145,0.87945,0.88027,8.2,0.18,00:01:00:50,100.0,1h 0m,13.6,0.05,21.8,,0.0,,100.0,37.6,-13.60,
01/28/2014 13:00,01/28/2014 15:30,EURUSD,Sell,0.020,1.37586,1.35186,1.36385,1.36583,-19.8,-0.47,00:02:30:25,2.7,4m,35.9,44.05,0.8,,-35.1,,2.2,42.6,-20.60,
01/28/2014 14:54,01/28/2014 15:30,AUDUSD,Buy,0.020,0.86723,0.89123,0.87917,0.88025,10.8,0.24,00:00:35:54,19.5,7m,6.3,0.06,10.8,,-0.7,,93.9,100.0,0.00,
01/27/2014 00:00,01/27/2014 09:01,GBPUSD,Sell,0.020,1.66240,1.63840,1.65040,1.65018,2.2,0.04,00:09:01:03,79.9,7h 12m,38.6,0.30,29.7,,-8.9,,76.9,28.8,-27.50,
01/27/2014 04:22,01/27/2014 05:15,AUDUSD,Sell,0.020,0.88176,0.85776,0.86974,0.86978,-0.4,-0.02,00:00:52:17,0.0,0s,36.8,36.90,0.0,,-36.8,,0.0,98.9,-0.40,
01/27/2014 00:01,01/27/2014 02:07,AUDUSD,Sell,0.020,0.88113,0.85713,0.86913,0.86837,7.6,0.17,00:02:05:33,34.2,42m,18.9,0.83,13.9,,-11.6,,54.5,75.3,-6.30,
01/24/2014 13:31,01/24/2014 16:38,AUDUSD,Sell,0.020,0.88022,0.85622,0.86827,0.86999,-17.2,-0.41,00:03:06:11,0.0,0s,35.7,35.71,0.0,,-35.7,,0.0,51.8,-17.20,
01/24/2014 14:38,01/24/2014 15:19,EURUSD,Buy,0.020,1.35792,1.38192,1.36978,1.36834,-14.4,-0.35,00:00:41:17,0.0,0s,22.0,22.03,0.0,,-22.0,,0.0,34.5,-14.40,
01/24/2014 08:51,01/24/2014 12:22,EURUSD,Buy,0.020,1.35624,1.38024,1.36825,1.36816,-0.9,-0.03,00:03:31:09,21.4,45m,25.2,2.07,8.2,,-17.0,,32.5,63.9,-9.10,
